Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sales,Quantity,Cost
1339,CA-2018-100524,31/03/2018,02/04/2018,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,TEC-PH-10002549,Technology,677.58,1,677.48
1340,CA-2018-100524,31/03/2018,02/04/2018,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004911,Office Supplies,75.04,1,74.14
1341,CA-2018-113481,02/01/2018,04/01/2018,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,TEC-MA-10002178,Technology,695.7,2,695.28
1342,CA-2018-113481,02/01/2018,04/01/2018,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10003694,Office Supplies,15.66,2,14.93
1343,CA-2018-113481,02/01/2018,04/01/2018,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000474,Office Supplies,28.854,2,28.41
1344,CA-2016-131758,28/05/2016,01/06/2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520,East,OFF-AR-10000411,Office Supplies,47.82,1,47.44
1345,CA-2016-131758,28/05/2016,01/06/2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520,East,OFF-LA-10000262,Office Supplies,13.05,1,12.85
1346,CA-2015-118339,17/03/2015,24/03/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,Office Supplies,93.78,5,93.01
1347,CA-2015-118339,17/03/2015,24/03/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000466,Office Supplies,47.18,5,46.28
1348,CA-2015-118339,17/03/2015,24/03/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10003829,Office Supplies,19.68,5,19.03
1349,CA-2015-118339,17/03/2015,24/03/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10001758,Office Supplies,53.4,5,52.76
1350,CA-2015-118339,17/03/2015,24/03/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10000136,Office Supplies,35.88,5,35.30
1351,CA-2015-153976,03/10/2015,08/10/2015,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201,Central,FUR-CH-10002880,Furniture,258.279,6,257.86
1352,CA-2017-162901,28/03/2017,31/03/2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10000649,Office Supplies,31.4,2,30.72
1353,CA-2018-162978,04/05/2018,09/05/2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,TEC-PH-10003092,Technology,183.96,9,183.21
1354,CA-2018-162978,04/05/2018,09/05/2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002250,Office Supplies,17.61,9,16.73
1355,CA-2018-162978,04/05/2018,09/05/2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,FUR-TA-10003473,Furniture,300.904,9,299.98
1356,US-2015-160444,05/07/2015,05/07/2015,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001522,Office Supplies,220.776,7,220.33
1357,US-2015-160444,05/07/2015,05/07/2015,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000563,Office Supplies,281.424,7,281.24
1358,CA-2017-145247,05/05/2017,07/05/2017,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,OFF-PA-10003641,Office Supplies,79.14,4,78.65
1359,CA-2018-160045,26/04/2018,27/04/2018,First Class,LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000010,Furniture,1.988,7,1.11
1360,US-2015-151925,26/09/2015,01/10/2015,Second Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002961,Furniture,145.568,9,145.04
1361,CA-2018-125199,19/10/2018,25/10/2018,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002956,Office Supplies,123.256,1,122.68
1362,CA-2018-125199,19/10/2018,25/10/2018,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10004041,Office Supplies,23.68,1,22.70
1363,CA-2018-125199,19/10/2018,25/10/2018,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001336,Technology,309.576,1,308.69
1364,US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10001036,Office Supplies,38.388,8,38.26
1365,US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-MA-10003183,Technology,95.994,8,95.61
1366,US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-AC-10001314,Technology,239.952,8,238.97
1367,US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002563,Technology,201.584,8,201.48
1368,US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10003312,Furniture,899.136,8,898.82
1369,CA-2018-133249,08/07/2018,11/07/2018,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660,West,FUR-FU-10001588,Furniture,145.9,9,145.41
1370,US-2016-103471,24/12/2016,28/12/2016,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10002613,Furniture,590.058,8,589.64
1371,US-2016-103471,24/12/2016,28/12/2016,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10003405,Office Supplies,14.04,8,13.66
1372,CA-2018-136672,07/03/2018,12/03/2018,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,TEC-AC-10004510,Technology,49.08,2,48.60
1373,US-2015-157021,01/04/2015,06/04/2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10002312,Office Supplies,29.6,9,29.50
1374,US-2015-157021,01/04/2015,06/04/2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10000042,Office Supplies,17.088,9,16.94
1375,CA-2016-120362,14/09/2016,19/09/2016,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Provo,Utah,84604,West,FUR-TA-10003008,Furniture,912.75,8,912.27
1376,CA-2015-126361,04/08/2015,09/08/2015,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AP-10003590,Office Supplies,1089.75,8,1089.44
1377,CA-2015-126361,04/08/2015,09/08/2015,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-PA-10000806,Office Supplies,447.84,8,447.40
1378,CA-2015-126361,04/08/2015,09/08/2015,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AR-10000896,Office Supplies,16.4,8,15.73
1379,CA-2015-126361,04/08/2015,09/08/2015,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,TEC-PH-10002310,Technology,399.96,8,399.87
1380,CA-2015-126361,04/08/2015,09/08/2015,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-ST-10002289,Office Supplies,158.9,8,158.17
1381,CA-2015-126361,04/08/2015,09/08/2015,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-BI-10002852,Office Supplies,13.184,8,12.90
1382,US-2017-100566,03/09/2017,09/09/2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003394,Furniture,83.952,6,83.39
1383,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10002344,Office Supplies,80.98,3,80.76
1384,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10001289,Office Supplies,348.84,3,348.73
1385,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-FA-10000053,Office Supplies,9.45,3,9.13
1386,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-FU-10004091,Furniture,18.84,3,18.47
1387,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-BO-10004015,Furniture,239.98,3,239.85
1388,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-EN-10003001,Office Supplies,167.96,3,167.15
1389,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,TEC-PH-10000215,Technology,104.85,3,104.15
1390,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,TEC-PH-10003645,Technology,484.83,3,484.55
1391,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10000357,Office Supplies,122.97,3,122.82
1392,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10004804,Office Supplies,154.44,3,154.18
1393,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10003892,Office Supplies,342.37,3,342.30
1394,CA-2018-124828,03/07/2018,04/07/2018,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AR-10003514,Office Supplies,9.552,2,8.62
1395,US-2018-117247,09/10/2018,14/10/2018,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505,Central,FUR-TA-10002958,Furniture,652.45,6,651.81
1396,US-2018-117247,09/10/2018,14/10/2018,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505,Central,FUR-TA-10001676,Furniture,66.645,6,66.17
1397,CA-2017-124485,24/11/2017,26/11/2017,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000822,Office Supplies,17.216,1,17.02
1398,CA-2017-124485,24/11/2017,26/11/2017,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004971,Office Supplies,11.56,1,10.77
1399,CA-2017-124485,24/11/2017,26/11/2017,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002323,Technology,88.4,1,87.67
1400,CA-2017-124485,24/11/2017,26/11/2017,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004888,Office Supplies,6.48,1,6.44
1401,CA-2017-159212,01/11/2017,05/11/2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,TEC-PH-10003988,Technology,21.8,2,21.02
1402,CA-2017-159212,01/11/2017,05/11/2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,OFF-EN-10002230,Office Supplies,251.79,2,250.81
1403,US-2017-161396,19/04/2017,25/04/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229,East,FUR-TA-10002622,Furniture,205.176,4,204.56
1404,US-2017-161396,19/04/2017,25/04/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10000418,Office Supplies,419.4,4,418.98
1405,US-2015-118486,06/04/2015,08/04/2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004498,Office Supplies,10.304,1,10.24
1406,US-2015-118486,06/04/2015,08/04/2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001039,Furniture,154.764,1,154.54
1407,US-2015-118486,06/04/2015,08/04/2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004659,Technology,116.784,1,115.93
1408,CA-2017-130407,02/09/2017,06/09/2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002240,Office Supplies,75.48,1,75.15
1409,CA-2017-130407,02/09/2017,06/09/2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001967,Furniture,39.98,1,39.14
1410,US-2017-122245,25/09/2017,30/09/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10002356,Furniture,393.165,8,392.91
1411,CA-2018-105144,04/11/2018,11/11/2018,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,75051,Central,OFF-LA-10003923,Office Supplies,23.68,7,23.61
1412,CA-2017-136329,09/07/2017,13/07/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002335,Furniture,408.006,1,407.19
1413,CA-2017-136329,09/07/2017,13/07/2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000723,Furniture,165.28,1,164.67
1414,CA-2015-146640,30/06/2015,05/07/2015,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002867,Office Supplies,334.768,1,334.11
1415,CA-2018-115994,28/01/2018,31/01/2018,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,TEC-AC-10000580,Technology,239.97,9,239.38
1416,CA-2018-115994,28/01/2018,31/01/2018,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,FUR-FU-10003976,Furniture,37.74,9,37.36
1417,CA-2016-126697,21/09/2016,24/09/2016,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10002922,Technology,946.344,7,945.88
1418,CA-2016-126697,21/09/2016,24/09/2016,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,TEC-AC-10004353,Technology,151.2,7,151.06
1419,CA-2016-126697,21/09/2016,24/09/2016,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10001706,Furniture,4.928,7,4.15
1420,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-PA-10000501,Office Supplies,86.272,8,85.73
1421,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10000778,Office Supplies,72.588,8,72.03
1422,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-AP-10004980,Office Supplies,60.672,8,59.89
1423,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10003984,Office Supplies,77.031,8,76.92
1424,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10000798,Office Supplies,119.904,8,119.34
1425,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,TEC-PH-10001750,Technology,263.96,8,263.89
1426,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10002743,Office Supplies,363.648,8,363.08
1427,US-2016-164448,31/10/2016,04/11/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002949,Office Supplies,9.728,9,9.00
1428,US-2016-164448,31/10/2016,04/11/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-EN-10002600,Office Supplies,14.75,9,14.38
1429,US-2016-164448,31/10/2016,04/11/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-BI-10003708,Office Supplies,29.8,9,29.02
1430,US-2016-164448,31/10/2016,04/11/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-LA-10003510,Office Supplies,427.42,9,427.03
1431,CA-2018-122700,26/11/2018,30/11/2018,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10003092,Technology,220.752,4,220.67
1432,CA-2015-120768,19/12/2015,21/12/2015,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,OFF-BI-10001191,Office Supplies,152.76,3,152.09
1433,CA-2015-120768,19/12/2015,21/12/2015,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,OFF-SU-10004115,Office Supplies,7.27,3,6.34
1434,CA-2015-120768,19/12/2015,21/12/2015,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,FUR-CH-10000513,Furniture,1819.86,3,1818.88
1435,US-2017-153129,26/12/2017,30/12/2017,Standard Class,FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003673,Office Supplies,33.9,9,33.02
1436,CA-2018-106852,20/06/2018,27/06/2018,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10001639,Office Supplies,31.104,4,30.15
1437,CA-2018-106852,20/06/2018,27/06/2018,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,OFF-AR-10003829,Office Supplies,5.248,4,4.85
1438,CA-2016-139731,15/10/2016,15/10/2016,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10004975,Technology,263.88,7,263.71
1439,CA-2016-139731,15/10/2016,15/10/2016,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10002024,Furniture,2453.43,7,2452.69
1440,CA-2018-122735,12/04/2018,15/04/2018,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908,East,OFF-BI-10004364,Office Supplies,29.7,2,29.43
1441,CA-2018-122735,12/04/2018,15/04/2018,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10001712,Office Supplies,39.96,2,39.24
1442,CA-2018-128160,19/12/2018,24/12/2018,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001510,Office Supplies,36.672,9,36.00
1443,CA-2018-117695,05/08/2018,08/08/2018,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10002713,Office Supplies,13.76,4,12.86
1444,CA-2016-166135,01/10/2016,06/10/2016,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,80013,West,OFF-ST-10002974,Office Supplies,139.424,8,138.95
1445,CA-2017-133725,23/05/2017,28/05/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10004165,Technology,1979.928,6,1978.98
